,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,date,time_of_day
56884,6.0,5.0,5.0,0.0,4.0,0.0,4,2020-04-08,11:40:00
56885,5.0,4.0,6.0,0.0,4.0,-0.0,4,2020-04-08,11:20:00
56886,6.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,10:45:00
56887,6.0,6.0,5.0,0.0,3.0,-0.0,4,2020-04-08,10:30:00
56888,7.0,5.0,4.0,0.0,5.0,1.0,4,2020-04-08,10:50:00
56889,7.0,5.0,4.0,0.0,5.0,-0.0,4,2020-04-08,13:30:00
56890,5.0,5.0,6.0,0.0,2.0,0.0,4,2020-04-08,11:40:00
56891,5.0,5.0,5.0,0.0,5.0,0.0,4,2020-04-08,10:50:00
56892,4.0,5.0,6.0,0.0,4.0,1.0,4,2020-04-08,14:35:00
56893,7.0,4.0,5.0,0.0,3.0,-0.0,4,2020-04-08,12:20:00
56894,7.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,13:35:00
56895,6.0,5.0,4.0,0.0,3.0,0.0,4,2020-04-08,11:20:00
56896,6.0,6.0,6.0,0.0,4.0,1.0,4,2020-04-08,11:00:00
56897,5.0,5.0,5.0,0.0,5.0,1.0,4,2020-04-08,10:25:00
56898,7.0,4.0,5.0,0.0,4.0,1.0,4,2020-04-08,12:40:00
56899,7.0,5.0,6.0,0.0,4.0,0.0,4,2020-04-08,12:40:00
56900,6.0,6.0,4.0,0.0,5.0,-0.0,4,2020-04-08,12:20:00
56901,7.0,4.0,6.0,0.0,5.0,-0.0,4,2020-04-08,10:50:00
56902,6.0,5.0,5.0,0.0,3.0,0.0,4,2020-04-08,14:50:00
56903,6.0,5.0,5.0,0.0,3.0,0.0,4,2020-04-08,12:30:00
56904,6.0,5.0,5.0,0.0,3.0,-0.0,4,2020-04-08,11:40:00
56905,7.0,5.0,4.0,0.0,3.0,1.0,4,2020-04-08,12:15:00
56906,6.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,12:20:00
56907,5.0,4.0,5.0,0.0,3.0,-0.0,4,2020-04-08,12:30:00
56908,5.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,10:40:00
56909,5.0,5.0,7.0,0.0,4.0,0.0,4,2020-04-08,10:30:00
56910,7.0,6.0,6.0,0.0,4.0,0.0,4,2020-04-08,10:20:00
56911,5.0,4.0,4.0,0.0,4.0,0.0,4,2020-04-08,10:25:00
56912,7.0,5.0,5.0,0.0,3.0,0.0,4,2020-04-08,10:20:00
56913,7.0,5.0,6.0,0.0,3.0,0.0,4,2020-04-08,11:10:00
56914,6.0,5.0,6.0,0.0,5.0,0.0,4,2020-04-08,11:15:00
56915,6.0,6.0,7.0,0.0,3.0,1.0,4,2020-04-08,10:20:00
56916,7.0,5.0,5.0,0.0,4.0,0.0,4,2020-04-08,12:00:00
68728,6.0,5.0,5.0,1.0,5.0,5.0,4,2020-04-09,16:25:00
68729,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:55:00
68730,7.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
68731,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:20:00
68732,8.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:45:00
68733,5.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,18:05:00
68734,7.0,6.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:15:00
68735,7.0,4.0,4.0,0.0,4.0,4.0,4,2020-04-09,17:45:00
68736,7.0,6.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:35:00
68737,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
68738,6.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,16:20:00
68739,7.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:00:00
68740,8.0,6.0,4.0,0.0,4.0,4.0,4,2020-04-09,15:10:00
68741,7.0,4.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:35:00
68742,9.0,6.0,5.0,0.0,7.0,5.0,4,2020-04-09,15:25:00
68743,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,17:25:00
68744,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
68745,6.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:55:00
68746,8.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:35:00
68747,7.0,5.0,4.0,0.0,4.0,6.0,4,2020-04-09,16:45:00
68748,7.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
68749,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
68750,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:10:00
68751,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:30:00
68752,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:50:00
68753,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:45:00
68754,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
68755,8.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,16:00:00
68756,6.0,6.0,6.0,0.0,4.0,6.0,4,2020-04-09,16:05:00
68757,7.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:20:00
68758,7.0,6.0,5.0,0.0,6.0,6.0,4,2020-04-09,16:10:00
68759,6.0,4.0,5.0,8.0,5.0,4.0,4,2020-04-09,15:45:00
68760,8.0,5.0,6.0,0.0,4.0,6.0,4,2020-04-09,18:20:00
68761,8.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:45:00
68762,5.0,4.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
68763,7.0,3.0,5.0,0.0,5.0,6.0,4,2020-04-09,17:05:00
68764,8.0,6.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:05:00
68765,7.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:15:00
68766,7.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:20:00
68767,7.0,6.0,4.0,0.0,4.0,5.0,4,2020-04-09,17:40:00
68768,7.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-09,15:30:00
68769,7.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:25:00
68770,8.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:00:00
68771,6.0,6.0,5.0,0.0,3.0,5.0,4,2020-04-09,15:20:00
68772,8.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:55:00
68773,8.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:40:00
68774,7.0,6.0,6.0,0.0,5.0,6.0,4,2020-04-09,16:15:00
68775,7.0,7.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:40:00
68776,8.0,5.0,4.0,0.0,6.0,6.0,4,2020-04-09,16:50:00
68777,7.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:10:00
68778,7.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:25:00
68779,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,19:05:00
68780,7.0,6.0,5.0,0.0,6.0,6.0,4,2020-04-09,16:05:00
68781,8.0,5.0,3.0,0.0,4.0,5.0,4,2020-04-09,15:35:00
68782,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:55:00
68783,6.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:20:00
68784,7.0,5.0,6.0,0.0,6.0,6.0,4,2020-04-09,15:30:00
68785,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,19:40:00
68786,7.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,16:15:00
68787,8.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:10:00
68788,6.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,16:30:00
68789,7.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,17:20:00
68790,8.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:40:00
68791,6.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,19:20:00
68792,7.0,4.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:35:00
68793,6.0,4.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:35:00
68794,7.0,6.0,4.0,0.0,6.0,5.0,4,2020-04-09,15:20:00
68795,7.0,3.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
68796,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
68797,6.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:20:00
68798,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:50:00
68799,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:45:00
68800,8.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,19:10:00
68801,6.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:45:00
68802,6.0,5.0,4.0,0.0,6.0,5.0,4,2020-04-09,16:10:00
68803,6.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
68804,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:20:00
68805,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
68806,6.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:35:00
68807,7.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:45:00
68808,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:50:00
68809,8.0,4.0,5.0,0.0,6.0,6.0,4,2020-04-09,20:40:00
68810,9.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:45:00
68811,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:45:00
68812,7.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
68813,7.0,4.0,5.0,0.0,6.0,6.0,4,2020-04-09,17:00:00
68814,8.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,17:50:00
68815,8.0,4.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:05:00
68816,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:50:00
68817,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,17:10:00
68818,7.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,17:35:00
68819,6.0,4.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:10:00
68820,6.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:45:00
68821,8.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:55:00
68822,8.0,5.0,4.0,0.0,4.0,6.0,4,2020-04-09,16:25:00
68823,6.0,5.0,6.0,0.0,6.0,4.0,4,2020-04-09,16:00:00
68824,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:35:00
68825,6.0,6.0,4.0,0.0,6.0,7.0,4,2020-04-09,16:20:00
68826,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:30:00
68827,8.0,4.0,5.0,0.0,5.0,7.0,4,2020-04-09,15:25:00
68828,8.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
68829,8.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:05:00
68830,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
68831,7.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:45:00
68832,6.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
68833,7.0,3.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
68834,7.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
68835,8.0,6.0,6.0,0.0,5.0,6.0,4,2020-04-09,15:30:00
68836,8.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:50:00
68837,5.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,22:45:00
68838,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
68839,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:55:00
68840,7.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:40:00
68841,7.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:05:00
68842,6.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:20:00
68843,7.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:55:00
68844,8.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-09,17:40:00
68845,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:55:00
68846,9.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:30:00
68847,8.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:05:00
68848,7.0,4.0,4.0,0.0,4.0,6.0,4,2020-04-09,16:05:00
68849,6.0,6.0,7.0,0.0,4.0,4.0,4,2020-04-09,15:55:00
68850,6.0,6.0,4.0,0.0,5.0,4.0,4,2020-04-09,16:50:00
68851,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,18:40:00
68852,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:35:00
68853,6.0,5.0,5.0,0.0,7.0,5.0,4,2020-04-09,15:55:00
68854,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:00:00
68855,7.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,15:20:00
68856,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,20:00:00
68857,6.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-09,20:15:00
68858,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,19:45:00
68859,6.0,6.0,6.0,0.0,5.0,6.0,4,2020-04-09,16:30:00
68860,5.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:35:00
68861,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
68862,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,19:50:00
68863,7.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
68864,8.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:25:00
68865,6.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,16:40:00
68866,8.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
68867,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:40:00
68868,7.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,16:35:00
68869,7.0,6.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:50:00
68870,7.0,6.0,4.0,0.0,6.0,4.0,4,2020-04-09,16:55:00
68871,7.0,5.0,6.0,0.0,4.0,6.0,4,2020-04-09,15:40:00
68872,8.0,4.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:40:00
68873,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:15:00
68874,7.0,4.0,5.0,0.0,5.0,4.0,4,2020-04-09,17:10:00
68875,7.0,4.0,4.0,0.0,6.0,5.0,4,2020-04-09,15:10:00
68876,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:35:00
68877,7.0,6.0,7.0,0.0,4.0,6.0,4,2020-04-09,17:50:00
68878,7.0,6.0,6.0,0.0,6.0,6.0,4,2020-04-09,18:10:00
68879,6.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
68880,6.0,4.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:35:00
68881,8.0,6.0,6.0,0.0,4.0,6.0,4,2020-04-09,15:10:00
68882,7.0,5.0,4.0,0.0,6.0,6.0,4,2020-04-09,17:30:00
68883,6.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:30:00
68884,6.0,5.0,5.0,0.0,5.0,7.0,4,2020-04-09,15:40:00
68885,8.0,6.0,4.0,0.0,5.0,4.0,4,2020-04-09,17:15:00
68886,7.0,6.0,4.0,0.0,6.0,6.0,4,2020-04-09,15:45:00
68887,7.0,4.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:25:00
68888,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:45:00
68889,6.0,5.0,4.0,0.0,3.0,6.0,4,2020-04-09,18:15:00
68890,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:00:00
68891,7.0,4.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:25:00
68892,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:05:00
68893,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,17:20:00
68894,6.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:30:00
68895,9.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,19:30:00
68896,6.0,4.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:30:00
68897,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,18:30:00
68898,8.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,20:25:00
68899,6.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
68900,6.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:20:00
68901,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,17:10:00
68902,6.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:25:00
68903,8.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-09,16:25:00
68904,7.0,5.0,6.0,0.0,6.0,6.0,4,2020-04-09,15:25:00
68905,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:20:00
68906,8.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,17:10:00
68907,7.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:20:00
68908,7.0,4.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:55:00
68909,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
68910,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:20:00
68911,6.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:45:00
68912,8.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:45:00
68913,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,17:45:00
68914,8.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-09,16:35:00
68915,7.0,4.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:40:00
68916,7.0,6.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:30:00
68917,9.0,4.0,4.0,0.0,6.0,5.0,4,2020-04-09,16:10:00
68918,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,17:25:00
68919,8.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,16:10:00
68920,7.0,4.0,5.0,0.0,5.0,3.0,4,2020-04-09,17:25:00
68921,6.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
68922,7.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,16:25:00
68923,7.0,5.0,6.0,0.0,4.0,6.0,4,2020-04-09,16:15:00
68924,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:35:00
68925,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
68926,8.0,5.0,6.0,0.0,6.0,4.0,4,2020-04-09,18:00:00
68927,8.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,18:30:00
68928,7.0,6.0,6.0,0.0,5.0,4.0,4,2020-04-09,18:40:00
68929,7.0,4.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:50:00
68930,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,18:40:00
68931,6.0,4.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:40:00
68932,7.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
68933,7.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,16:10:00
68934,6.0,4.0,6.0,0.0,4.0,5.0,4,2020-04-09,16:55:00
68935,7.0,6.0,4.0,0.0,4.0,5.0,4,2020-04-09,16:05:00
68936,8.0,5.0,3.0,0.0,4.0,5.0,4,2020-04-09,16:50:00
68937,6.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:25:00
68938,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:30:00
68939,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,17:20:00
68940,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
68941,8.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,17:20:00
68942,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
68943,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:55:00
68944,7.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-09,15:35:00
68945,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:05:00
68946,8.0,6.0,4.0,0.0,4.0,4.0,4,2020-04-09,17:35:00
68947,6.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,17:15:00
68948,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
68949,6.0,5.0,4.0,0.0,6.0,5.0,4,2020-04-09,16:15:00
68950,7.0,6.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:35:00
68951,6.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-09,17:00:00
68952,6.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:15:00
68953,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
68954,7.0,5.0,6.0,0.0,6.0,7.0,4,2020-04-09,16:00:00
68955,7.0,4.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:00:00
68956,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:50:00
68957,6.0,6.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:05:00
68958,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:40:00
68959,7.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,16:30:00
68960,7.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,18:05:00
68961,6.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:45:00
68962,6.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:35:00
68963,5.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
68964,7.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:25:00
68965,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
68966,7.0,7.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:40:00
68967,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:20:00
68968,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:55:00
68969,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:00:00
68970,7.0,6.0,6.0,0.0,4.0,4.0,4,2020-04-09,16:05:00
68971,7.0,3.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:40:00
68972,8.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,15:05:00
68973,7.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,15:05:00
68974,8.0,4.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:15:00
68975,7.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,18:25:00
68976,7.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:00:00
68977,6.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,17:05:00
68978,8.0,4.0,5.0,0.0,3.0,4.0,4,2020-04-09,15:50:00
68979,8.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:55:00
68980,8.0,6.0,6.0,0.0,5.0,6.0,4,2020-04-09,16:25:00
68981,8.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-09,16:30:00
68982,7.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-09,16:10:00
68983,7.0,4.0,6.0,0.0,5.0,6.0,4,2020-04-09,16:40:00
68984,7.0,5.0,4.0,0.0,4.0,6.0,4,2020-04-09,15:45:00
68985,7.0,4.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:00:00
68986,6.0,4.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:55:00
68987,8.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:25:00
68988,7.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:25:00
68989,7.0,4.0,4.0,0.0,4.0,4.0,4,2020-04-09,17:50:00
68990,7.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,19:15:00
68991,8.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-09,17:10:00
68992,7.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-09,16:35:00
68993,8.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-09,18:35:00
68994,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
68995,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,22:45:00
68996,6.0,5.0,4.0,0.0,5.0,3.0,4,2020-04-09,15:35:00
68997,7.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:10:00
68998,6.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,18:05:00
68999,8.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
69000,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:45:00
69001,7.0,4.0,4.0,0.0,5.0,4.0,4,2020-04-09,16:20:00
69002,7.0,7.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:40:00
69003,7.0,6.0,4.0,0.0,4.0,6.0,4,2020-04-09,16:05:00
69004,8.0,5.0,4.0,0.0,4.0,6.0,4,2020-04-09,18:10:00
69005,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:35:00
69006,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,19:05:00
69007,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:05:00
69008,6.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:05:00
69009,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:50:00
69010,7.0,6.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:40:00
69011,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:35:00
69012,6.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,17:15:00
69013,6.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:15:00
69014,6.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
69015,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:50:00
69016,8.0,3.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:20:00
69017,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:15:00
69018,5.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
69019,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:50:00
69020,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:10:00
69021,7.0,5.0,3.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69022,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,17:10:00
69023,7.0,4.0,4.0,0.0,4.0,5.0,4,2020-04-09,17:00:00
69024,6.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:10:00
69025,8.0,5.0,6.0,0.0,7.0,5.0,4,2020-04-09,16:15:00
69026,6.0,5.0,4.0,0.0,6.0,5.0,4,2020-04-09,16:55:00
