,location,date,hour,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
629,6,2020-04-09,21,3.272727272727273,5.363636363636363,3.0,6.181818181818182,4.545454545454546,0.09090909090909091
637,6,2020-04-08,21,5.470588235294118,7.470588235294118,6.823529411764706,5.0588235294117645,5.176470588235294,0.058823529411764705
652,6,2020-04-10,21,4.1,5.2,6.7,6.2,5.9,0.1
668,8,2020-04-10,21,6.181818181818182,4.454545454545454,5.636363636363637,0.8181818181818182,5.7272727272727275,0.09090909090909091
670,8,2020-04-06,21,2.6315789473684212,3.6842105263157894,4.2631578947368425,0.0,4.421052631578948,0.21052631578947367
744,8,2020-04-07,21,7.142857142857143,4.857142857142857,5.714285714285714,0.0,4.714285714285714,0.14285714285714285
792,9,2020-04-06,21,4.923076923076923,5.538461538461538,4.384615384615385,5.846153846153846,5.615384615384615,0.15384615384615385
802,9,2020-04-07,21,4.222222222222222,4.555555555555555,6.0,6.333333333333333,5.111111111111111,0.1111111111111111
805,9,2020-04-09,21,7.5,3.8055555555555554,5.5,4.75,6.194444444444445,0.4722222222222222
864,9,2020-04-10,21,5.0,5.142857142857143,4.714285714285714,6.571428571428571,3.2857142857142856,0.0
888,10,2020-04-06,21,2.6666666666666665,7.0,3.0,0.0,9.333333333333334,0.0
905,10,2020-04-10,21,6.0,5.0,4.6,0.0,6.8,0.0
908,10,2020-04-07,21,2.0,8.0,9.0,0.0,3.5,0.0
926,10,2020-04-09,21,6.25,4.5,3.25,0.0,5.75,0.0
970,11,2020-04-07,21,8.0,0.5,2.0,5.0,2.5,0.5
971,11,2020-04-06,21,2.0,10.0,4.0,1.0,5.0,0.0
1002,11,2020-04-08,21,6.666666666666667,5.333333333333333,8.666666666666666,7.0,6.0,0.0
1030,11,2020-04-09,21,5.5,3.5,7.0,1.0,3.5,0.0
1059,11,2020-04-10,21,1.5,9.0,5.0,8.0,5.0,0.0
1137,12,2020-04-08,21,3.75,7.5,3.25,0.0,3.75,3.0
1153,12,2020-04-09,21,2.65,4.85,4.15,0.0,3.05,3.6
1162,12,2020-04-06,21,10.0,8.0,3.0,0.0,6.0,0.0
1167,12,2020-04-07,21,7.0,3.0,4.0,0.0,2.0,0.0
1168,12,2020-04-10,21,4.0,5.0,7.0,6.0,0.0,0.0
1179,13,2020-04-06,21,4.75,4.0,7.0,0.0,7.0,0.0
1182,13,2020-04-07,21,8.0,6.0,1.0,0.0,6.5,0.0
1192,13,2020-04-10,21,5.0,5.0,1.0,0.0,5.0,0.0
1199,13,2020-04-09,21,8.5,7.0,7.0,0.0,6.0,0.0
1249,13,2020-04-08,21,7.0,4.5,2.0,0.0,6.0,0.5
1309,14,2020-04-09,21,5.428571428571429,5.642857142857143,6.214285714285714,0.0,4.5,1.4285714285714286
1333,14,2020-04-06,21,4.666666666666667,2.6666666666666665,5.833333333333333,0.0,5.666666666666667,0.3333333333333333
1336,14,2020-04-10,21,10.0,8.0,5.0,0.0,7.0,0.0
1337,14,2020-04-08,21,1.0,6.666666666666667,7.666666666666667,0.0,4.0,0.0
1341,14,2020-04-07,21,7.833333333333333,3.5,4.333333333333333,0.0,7.5,0.16666666666666666
1424,15,2020-04-10,21,4.636363636363637,5.909090909090909,5.909090909090909,0.0,6.363636363636363,0.09090909090909091
1431,15,2020-04-08,21,7.222222222222222,6.444444444444445,5.333333333333333,0.0,5.888888888888889,0.2222222222222222
1455,15,2020-04-07,21,4.222222222222222,4.777777777777778,6.777777777777778,0.0,4.777777777777778,0.1111111111111111
1486,15,2020-04-09,21,5.9411764705882355,6.0588235294117645,5.411764705882353,0.0,4.0588235294117645,0.4117647058823529
1495,15,2020-04-06,21,4.176470588235294,4.764705882352941,5.176470588235294,0.0,5.823529411764706,0.11764705882352941
1551,16,2020-04-09,21,6.382352941176471,4.4411764705882355,5.029411764705882,3.6470588235294117,4.0,0.17647058823529413
1554,16,2020-04-06,21,5.5,8.0,8.0,4.0,6.0,0.0
1599,16,2020-04-07,21,5.8,5.6,6.8,4.8,4.8,0.2
1618,16,2020-04-10,21,3.6666666666666665,6.666666666666667,3.3333333333333335,5.0,6.666666666666667,0.3333333333333333
1653,17,2020-04-07,21,6.333333333333333,6.333333333333333,8.333333333333334,0.0,7.333333333333333,0.0
1680,17,2020-04-09,21,6.5,5.0,1.0,0.0,6.5,0.0
1694,17,2020-04-06,21,7.0,9.0,4.5,0.0,8.5,0.0
1712,17,2020-04-10,21,3.0,4.5,4.5,0.0,5.5,0.5
1727,18,2020-04-07,21,5.4,6.2,7.0,0.0,6.6,0.2
1767,18,2020-04-08,21,8.0,4.5,0.5,0.0,4.5,0.5
1769,18,2020-04-10,21,2.5714285714285716,4.571428571428571,6.142857142857143,0.0,7.0,0.14285714285714285
1784,18,2020-04-06,21,4.0,2.2,3.8,0.0,2.8,0.0
1790,18,2020-04-09,21,3.142857142857143,4.428571428571429,5.285714285714286,0.0,4.857142857142857,0.8571428571428571
1847,19,2020-04-09,21,4.166666666666667,7.333333333333333,5.166666666666667,0.0,5.333333333333333,0.16666666666666666
1914,19,2020-04-06,21,6.333333333333333,2.6666666666666665,6.666666666666667,0.0,7.333333333333333,0.3333333333333333
1920,19,2020-04-07,21,4.5,7.0,8.0,0.0,3.5,0.0
1946,19,2020-04-10,21,6.0,3.3333333333333335,6.333333333333333,0.0,7.333333333333333,0.0
1955,19,2020-04-08,21,2.5,3.5,1.5,3.0,1.5,2.5
8,1,2020-04-07,22,8.0,5.0,6.5,8.5,1.0,0.0
40,1,2020-04-10,22,2.0,9.0,6.0,7.5,5.0,0.5
62,1,2020-04-06,22,5.5,7.0,7.333333333333333,4.0,6.833333333333333,0.16666666666666666
63,1,2020-04-08,22,5.111111111111111,5.333333333333333,5.444444444444445,5.333333333333333,6.555555555555555,0.0
107,1,2020-04-09,22,2.5,3.5,6.0,4.5,9.5,0.0
129,2,2020-04-06,22,6.583333333333333,3.75,5.5,0.0,6.666666666666667,0.08333333333333333
135,2,2020-04-10,22,5.5,3.8,4.8,0.0,5.7,0.1
176,2,2020-04-09,22,6.8,6.0,5.8,0.0,3.5,0.3
206,2,2020-04-08,22,5.153846153846154,4.923076923076923,6.538461538461538,0.0,4.615384615384615,0.07692307692307693
227,2,2020-04-07,22,6.714285714285714,6.428571428571429,4.142857142857143,0.0,4.285714285714286,0.14285714285714285
244,3,2020-04-06,22,3.7777777777777777,6.0,4.777777777777778,6.444444444444445,5.444444444444445,0.0
286,3,2020-04-10,22,6.111111111111111,5.222222222222222,5.555555555555555,4.222222222222222,5.777777777777778,0.0
304,3,2020-04-07,22,4.857142857142857,4.0,2.857142857142857,5.0,3.7142857142857144,0.14285714285714285
359,4,2020-04-10,22,10.0,0.0,2.0,0.0,1.0,0.0
395,4,2020-04-09,22,4.75,5.75,5.0,0.0,5.0,4.0
407,4,2020-04-08,22,3.5,3.0,6.0,0.0,9.5,0.0
412,4,2020-04-07,22,7.0,9.0,10.0,0.0,4.0,0.0
436,5,2020-04-06,22,2.0,2.125,4.625,4.25,4.625,0.125
446,5,2020-04-08,22,8.75,3.0,1.75,7.5,6.75,0.0
455,5,2020-04-07,22,5.4,5.2,7.6,6.2,3.6,0.0
456,5,2020-04-09,22,5.75,5.25,5.0,5.75,4.625,0.0
490,5,2020-04-10,22,6.75,2.75,7.25,5.25,8.0,0.25
545,6,2020-04-08,22,5.2727272727272725,4.090909090909091,4.909090909090909,4.181818181818182,6.7272727272727275,0.18181818181818182
568,6,2020-04-10,22,5.909090909090909,5.818181818181818,6.909090909090909,4.909090909090909,5.545454545454546,0.18181818181818182
574,6,2020-04-09,22,6.285714285714286,4.0,4.142857142857143,7.857142857142857,3.5714285714285716,0.0
632,6,2020-04-06,22,5.071428571428571,4.857142857142857,6.214285714285714,6.642857142857143,5.571428571428571,0.0
634,6,2020-04-07,22,4.0,5.666666666666667,2.1666666666666665,5.833333333333333,8.166666666666666,0.0
681,8,2020-04-06,22,4.066666666666666,4.333333333333333,5.4,0.0,4.933333333333334,0.06666666666666667
723,8,2020-04-07,22,5.416666666666667,5.333333333333333,6.0,0.0,5.416666666666667,0.16666666666666666
755,8,2020-04-10,22,5.142857142857143,1.1428571428571428,5.142857142857143,0.0,4.0,0.14285714285714285
796,9,2020-04-09,22,8.076923076923077,4.230769230769231,5.153846153846154,4.6923076923076925,5.846153846153846,0.6923076923076923
839,9,2020-04-06,22,4.625,7.0,6.5,6.625,5.75,0.25
848,9,2020-04-10,22,5.538461538461538,4.923076923076923,5.076923076923077,4.923076923076923,3.6923076923076925,0.15384615384615385
868,9,2020-04-07,22,4.75,8.0,5.75,6.5,4.5,0.0
893,10,2020-04-06,22,5.5,6.333333333333333,5.0,0.0,4.5,0.3333333333333333
899,10,2020-04-07,22,2.5,5.666666666666667,4.5,0.0,4.5,0.16666666666666666
903,10,2020-04-09,22,5.6,5.6,5.6,0.0,6.0,0.0
989,11,2020-04-07,22,8.0,4.5,3.5,2.0,1.5,0.0
1007,11,2020-04-09,22,10.0,10.0,9.0,10.0,5.0,0.0
1009,11,2020-04-06,22,5.0,7.5,1.5,9.0,5.0,0.0
1024,11,2020-04-08,22,7.0,6.0,4.5,5.5,2.0,0.0
1037,11,2020-04-10,22,7.0,9.0,0.0,8.0,6.0,1.0
1109,12,2020-04-09,22,3.5,4.833333333333333,4.916666666666667,0.0,3.8333333333333335,3.25
1134,12,2020-04-10,22,3.0,6.0,6.0,0.0,0.0,0.0
1143,12,2020-04-07,22,5.0,4.0,6.0,0.0,2.0,0.0
1155,12,2020-04-08,22,5.333333333333333,6.333333333333333,6.0,0.0,5.333333333333333,2.0
1163,12,2020-04-06,22,4.0,2.0,3.6666666666666665,0.0,9.0,0.0
1185,13,2020-04-09,22,5.2,2.8,6.4,0.0,5.0,0.0
1189,13,2020-04-06,22,6.333333333333333,4.666666666666667,6.333333333333333,0.0,6.0,0.0
1212,13,2020-04-10,22,7.0,8.0,4.6,0.0,4.0,0.0
1215,13,2020-04-07,22,7.0,5.5,9.0,0.0,8.0,0.0
1320,14,2020-04-09,22,4.571428571428571,4.142857142857143,5.714285714285714,0.0,6.285714285714286,1.1428571428571428
1342,14,2020-04-08,22,7.333333333333333,7.0,3.3333333333333335,0.0,4.666666666666667,0.3333333333333333
1357,14,2020-04-07,22,5.75,5.5,5.5,0.0,5.25,0.25
1363,14,2020-04-06,22,4.428571428571429,3.0,3.4285714285714284,0.0,3.7142857142857144,0.14285714285714285
1366,14,2020-04-10,22,4.5,5.0,8.5,0.0,7.0,0.5
1402,15,2020-04-07,22,5.117647058823529,5.764705882352941,5.705882352941177,0.35294117647058826,5.0588235294117645,0.0
1435,15,2020-04-08,22,4.428571428571429,5.642857142857143,6.214285714285714,0.6428571428571429,5.928571428571429,0.07142857142857142
1438,15,2020-04-10,22,5.083333333333333,6.0,7.5,0.0,4.916666666666667,0.08333333333333333
1470,15,2020-04-06,22,6.0,5.363636363636363,4.909090909090909,0.0,6.181818181818182,0.0
1500,15,2020-04-09,22,8.125,6.375,5.625,0.0,5.625,0.25
1538,16,2020-04-07,22,6.0,4.8,7.6,2.6,5.4,0.0
1550,16,2020-04-08,22,5.0,4.5,7.5,7.25,4.75,0.0
1581,16,2020-04-06,22,4.666666666666667,5.833333333333333,4.166666666666667,2.6666666666666665,6.333333333333333,0.0
1587,16,2020-04-09,22,7.173913043478261,3.9565217391304346,5.043478260869565,4.086956521739131,3.869565217391304,0.08695652173913043
1604,16,2020-04-10,22,9.0,6.333333333333333,5.666666666666667,5.333333333333333,4.666666666666667,0.3333333333333333
1660,17,2020-04-09,22,5.0,6.0,7.0,5.0,6.5,0.0
1676,17,2020-04-06,22,10.0,4.0,0.0,0.0,5.0,0.0
1719,17,2020-04-10,22,7.0,5.0,6.0,0.0,2.0,0.0
1720,17,2020-04-07,22,5.0,10.0,1.0,0.0,7.0,0.0
1737,18,2020-04-10,22,3.5,7.0,5.166666666666667,0.0,4.666666666666667,0.16666666666666666
1744,18,2020-04-06,22,4.2,5.0,4.5,0.0,6.4,0.3
1773,18,2020-04-08,22,7.0,3.0,7.0,0.0,4.666666666666667,0.0
1794,18,2020-04-09,22,5.666666666666667,1.3333333333333333,3.3333333333333335,0.0,3.3333333333333335,1.0
1805,18,2020-04-07,22,2.75,6.75,3.75,0.0,6.75,0.0
1875,19,2020-04-10,22,8.5,8.0,4.0,0.0,7.5,0.0
1886,19,2020-04-07,22,6.833333333333333,6.666666666666667,6.333333333333333,0.0,4.166666666666667,0.16666666666666666
1897,19,2020-04-09,22,9.5,5.5,8.5,0.0,4.0,0.0
1904,19,2020-04-06,22,3.5,4.0,8.5,0.0,4.5,0.0
1941,19,2020-04-08,22,4.0,8.0,1.5,0.0,10.0,0.0
9,1,2020-04-09,23,2.5,1.6666666666666667,1.8333333333333333,6.5,5.333333333333333,0.0
48,1,2020-04-06,23,5.5,1.0,2.5,5.5,5.5,0.0
66,1,2020-04-08,23,4.0,3.0,2.0,1.0,1.0,0.0
72,1,2020-04-07,23,4.6,6.6,7.2,5.0,7.6,0.4
82,1,2020-04-10,23,4.0,2.0,3.0,1.0,7.0,0.0
154,2,2020-04-10,23,8.166666666666666,4.333333333333333,6.166666666666667,0.0,4.166666666666667,0.0
191,2,2020-04-07,23,3.7142857142857144,7.0,5.285714285714286,0.0,4.857142857142857,0.0
200,2,2020-04-08,23,5.0,6.75,7.75,0.0,5.75,0.0
229,2,2020-04-09,23,3.875,3.625,6.875,0.0,4.0,0.125
233,2,2020-04-06,23,5.333333333333333,5.333333333333333,5.666666666666667,0.0,5.5,0.0
257,3,2020-04-06,23,5.0,4.125,4.375,4.5,5.25,0.0
264,3,2020-04-07,23,4.2,5.5,3.8,6.8,3.9,0.4
309,3,2020-04-10,23,5.666666666666667,6.166666666666667,3.6666666666666665,7.0,3.8333333333333335,0.16666666666666666
332,4,2020-04-08,23,8.0,1.5,6.5,3.5,3.0,0.0
336,4,2020-04-09,23,7.4,6.0,5.2,0.0,5.2,0.2
353,4,2020-04-10,23,5.5,0.5,2.5,0.0,7.5,0.0
372,4,2020-04-07,23,7.5,7.5,5.0,0.0,1.5,0.0
413,4,2020-04-06,23,8.0,8.0,6.5,0.0,3.5,0.0
432,5,2020-04-08,23,7.0,8.0,0.0,2.0,5.0,0.0
458,5,2020-04-06,23,5.0,5.0,6.0,5.666666666666667,6.5,0.0
459,5,2020-04-07,23,5.714285714285714,7.0,6.285714285714286,6.428571428571429,3.7142857142857144,0.14285714285714285
462,5,2020-04-10,23,3.4285714285714284,6.857142857142857,6.571428571428571,5.428571428571429,6.571428571428571,0.14285714285714285
487,5,2020-04-09,23,4.5,2.0,4.5,5.0,7.5,0.0
546,6,2020-04-10,23,5.666666666666667,5.333333333333333,4.666666666666667,4.555555555555555,5.888888888888889,0.0
548,6,2020-04-07,23,5.357142857142857,6.0,5.071428571428571,6.214285714285714,4.714285714285714,0.2857142857142857
611,6,2020-04-08,23,5.833333333333333,6.222222222222222,6.666666666666667,6.666666666666667,4.666666666666667,0.05555555555555555
647,6,2020-04-06,23,6.428571428571429,5.428571428571429,4.714285714285714,6.714285714285714,4.571428571428571,0.0
653,6,2020-04-09,23,4.461538461538462,5.153846153846154,5.923076923076923,4.461538461538462,4.384615384615385,0.23076923076923078
662,7,2020-04-09,23,0.0,10.0,0.0,0.0,0.0,0.0
686,8,2020-04-06,23,6.384615384615385,3.769230769230769,5.6923076923076925,0.0,5.6923076923076925,0.0
688,8,2020-04-10,23,5.7,4.3,4.5,0.0,5.8,0.1
759,8,2020-04-07,23,7.0,5.5,8.0,0.0,7.0,0.5
765,9,2020-04-06,23,4.8,6.066666666666666,5.866666666666666,7.4,5.6,0.13333333333333333
766,9,2020-04-08,23,8.49604221635884,8.479683377308707,8.485488126649077,6.599472295514512,7.519788918205805,1.7155672823218997
786,9,2020-04-07,23,4.333333333333333,4.777777777777778,7.666666666666667,3.888888888888889,3.5555555555555554,0.0
825,9,2020-04-10,23,3.3333333333333335,4.75,5.166666666666667,4.166666666666667,5.75,0.25
863,9,2020-04-09,23,6.9375,5.75,5.5625,4.75,5.75,0.3125
870,10,2020-04-06,23,3.0,7.0,6.333333333333333,0.0,5.0,0.0
889,10,2020-04-07,23,8.5,8.0,4.5,0.0,5.5,0.5
907,10,2020-04-09,23,6.666666666666667,3.3333333333333335,7.333333333333333,0.0,6.666666666666667,0.0
912,10,2020-04-10,23,3.0,5.6,7.2,0.0,3.4,0.0
988,11,2020-04-08,23,6.0,6.333333333333333,3.3333333333333335,6.666666666666667,4.333333333333333,0.3333333333333333
1010,11,2020-04-06,23,5.0,7.0,5.0,0.0,10.0,0.5
1025,11,2020-04-09,23,4.0,1.6666666666666667,6.666666666666667,5.666666666666667,6.666666666666667,0.0
1039,11,2020-04-10,23,2.0,4.0,10.0,5.0,10.0,0.0
1064,11,2020-04-07,23,10.0,7.0,8.0,2.0,9.0,0.0
1091,12,2020-04-10,23,5.0,3.0,5.0,0.0,3.5,0.0
1092,12,2020-04-08,23,5.4,4.2,6.2,0.0,5.8,2.2
1102,12,2020-04-07,23,2.0,7.5,6.5,0.0,5.0,0.0
1172,12,2020-04-09,23,3.3846153846153846,4.461538461538462,4.384615384615385,0.0,3.230769230769231,3.6923076923076925
1178,13,2020-04-07,23,8.0,7.0,8.5,0.0,8.5,0.0
1193,13,2020-04-09,23,8.333333333333334,3.3333333333333335,4.666666666666667,0.0,4.666666666666667,0.0
1225,13,2020-04-10,23,5.0,10.0,6.0,0.0,4.0,0.0
1232,13,2020-04-06,23,5.6,3.6,6.8,0.0,2.8,0.6
1266,13,2020-04-08,23,3.0,10.0,6.0,0.0,5.0,0.0
1280,14,2020-04-06,23,4.666666666666667,3.8333333333333335,4.166666666666667,0.0,3.5,0.16666666666666666
1302,14,2020-04-07,23,2.5,5.5,4.5,0.0,7.666666666666667,0.16666666666666666
1315,14,2020-04-10,23,7.5,7.25,7.0,0.0,7.0,0.0
1353,14,2020-04-08,23,1.5,6.5,8.0,0.0,6.0,0.0
1391,15,2020-04-08,23,5.416666666666667,7.25,5.333333333333333,0.0,3.6666666666666665,0.0
1451,15,2020-04-09,23,3.1818181818181817,5.545454545454546,4.909090909090909,0.0,6.181818181818182,0.09090909090909091
1461,15,2020-04-07,23,4.733333333333333,5.733333333333333,5.466666666666667,0.0,5.466666666666667,0.0
1484,15,2020-04-06,23,5.333333333333333,2.6666666666666665,3.7777777777777777,0.6666666666666666,5.333333333333333,0.1111111111111111
1498,15,2020-04-10,23,6.0,3.8333333333333335,4.333333333333333,0.0,4.0,0.08333333333333333
1522,16,2020-04-07,23,3.5,2.5,9.5,3.5,6.5,0.0
1542,16,2020-04-06,23,3.0,4.75,8.25,7.0,8.0,0.0
1567,16,2020-04-10,23,1.6666666666666667,6.0,2.6666666666666665,4.333333333333333,7.666666666666667,0.0
1584,16,2020-04-08,23,4.2,5.4,7.4,4.4,6.8,0.0
1605,16,2020-04-09,23,7.125,4.0625,4.625,4.1875,3.875,0.0
1641,17,2020-04-07,23,7.4,5.8,5.6,0.0,5.2,0.0
1671,17,2020-04-09,23,5.0,10.0,8.0,0.0,5.0,0.0
1681,17,2020-04-08,23,9.0,6.0,5.0,0.0,6.0,0.0
1686,17,2020-04-10,23,6.0,5.666666666666667,4.666666666666667,0.0,6.0,0.0
1688,17,2020-04-06,23,7.0,2.0,10.0,0.0,0.0,0.0
1807,18,2020-04-09,23,5.8,3.8,4.2,0.2,7.2,1.0
1815,18,2020-04-10,23,8.666666666666666,5.666666666666667,5.666666666666667,0.0,4.666666666666667,0.3333333333333333
1817,18,2020-04-08,23,5.0,4.0,8.0,0.0,8.5,0.0
1834,18,2020-04-06,23,5.666666666666667,4.333333333333333,2.6666666666666665,0.0,5.333333333333333,0.0
1859,19,2020-04-10,23,3.3333333333333335,3.3333333333333335,8.333333333333334,0.0,4.333333333333333,0.3333333333333333
1907,19,2020-04-08,23,3.75,5.5,9.5,0.0,5.0,0.0
1911,19,2020-04-06,23,3.0,4.25,8.0,1.25,8.25,0.0
1915,19,2020-04-09,23,3.75,3.75,6.75,0.0,6.75,0.25
1958,19,2020-04-07,23,6.0,1.0,2.0,0.0,10.0,0.0
